date,SO2_GijonGlobal,NO_GijonGlobal,NO2_GijonGlobal,CO_GijonGlobal,PM10_GijonGlobal,O3_GijonGlobal,velmedia_GijonCampus,racha_GijonCampus,tmed_Gijon,prec_Gijon,sol_Gijon,presMin_Gijon,presMax_Gijon,dir_Gijon,velmedia_Gijon,racha_Gijon,C01_BibioArenaMestas_trafico,C02_CentroPlaya_trafico,C03_CentroLlano_trafico,C04_LaviadaPoligono_trafico,C05_CotoViesques_trafico,C06_LlanoPumarin_trafico,C07_LlanoMontevil_trafico,C08_NuevoGijonBrana_trafico,C09_LaCalzada_trafico,C10_ContruecesGijonSurRoces_trafico,C11_NatahoyoMoredaTremañes_trafico,C12_Ceares_trafico,ICA_PM25_target
2022-01-20,22.0,80.0,48.0,0.65,104.0,87.0,1.4,6.7,7.899999999999999,0.4333333333333333,0.1,1025.4666666666667,1027.6333333333334,5.0,2.1,8.75,3753.5,3052.0,2792.0,3885.0,3234.0,2103.0,2802.0,2885.5,3284.0,2473.0,2620.0,5388.0,0.0
2023-08-31,10.0,31.0,31.0,0.72,36.0,74.0,1.9,8.3,19.633333333333333,0.0,8.2,1010.2666666666668,1011.6333333333332,67.0,2.2,7.2,3573.0,2957.0,3432.0,3882.0,2557.0,1834.5,2811.0,2544.0,0.0,1808.0,2952.5,5650.0,0.0
2019-02-19,23.0,118.0,73.0,5.03,62.0,84.0,2.5,6.7,8.200000000000001,0.0,8.466666666666667,1012.7666666666664,1016.1666666666666,12.5,2.9,8.5,4782.0,4802.5,3351.0,5240.5,3509.0,2354.5,2564.5,3396.0,3010.0,2506.5,3120.5,6464.0,1.0
2023-07-19,7.0,11.0,12.0,0.52,27.0,70.0,2.5,7.5,21.633333333333336,0.0,3.35,1013.1,1015.7666666666668,52.0,2.8,7.9,3788.0,2965.5,3539.0,3883.5,2574.0,1859.0,3008.0,2584.5,2926.5,1901.5,2853.0,5678.0,0.0
2022-01-25,30.0,125.0,73.0,1.83,113.0,65.0,1.7,5.0,7.7,0.0,8.55,1023.9333333333334,1026.0333333333335,51.0,2.25,6.4,3917.0,3159.0,2745.0,3837.0,3284.0,2020.5,2551.0,2879.0,3240.0,2381.0,2651.0,5544.0,1.0
2019-05-09,14.0,84.0,76.0,3.09,80.0,78.0,0.8,5.6,12.633333333333333,30.266666666666666,0.3333333333333333,1000.7666666666668,1004.8333333333334,55.5,1.7999999999999998,8.5,4573.0,4789.5,3504.0,5775.0,3602.0,2464.5,2656.0,3499.5,3047.0,2565.0,3166.0,6374.0,1.0
2022-11-22,18.0,99.0,64.0,1.99,43.0,79.0,2.5,10.0,12.800000000000002,10.933333333333332,0.0,995.9333333333334,1007.9333333333334,61.0,3.35,12.2,3939.0,3164.0,3227.0,4141.5,3089.0,2178.0,3157.0,2858.5,2738.0,2328.0,3327.5,5721.0,0.0
2019-01-05,23.0,211.0,83.0,6.08,74.0,59.0,1.1,4.7,6.2,0.0,7.599999999999999,1028.2,1030.5,53.5,2.2,5.95,3877.0,4588.5,3208.0,4824.0,3351.0,1934.0,2221.5,2632.5,2529.0,2384.5,1732.0,5386.0,1.0
2022-05-28,6.0,7.0,10.0,0.53,37.0,88.0,3.3,10.3,18.133333333333336,0.0,11.85,1007.4666666666666,1015.3666666666668,8.5,4.55,12.1,2623.0,3046.0,2904.0,3136.5,2127.0,1550.5,2514.5,1938.5,2387.0,2155.0,1721.5,3579.5,0.0
2023-10-25,23.0,38.0,63.0,3.48,64.0,80.0,1.1,10.3,19.866666666666667,9.666666666666666,0.35,997.9,1001.4,22.5,3.6,12.1,3329.0,3220.0,3115.0,3889.5,3117.0,2109.5,3267.0,2805.0,3073.0,2268.0,3177.5,5728.0,0.0
2022-08-21,12.0,8.0,35.0,0.7,52.0,69.0,2.5,6.9,21.53333333333333,0.0333333333333333,8.05,1012.6666666666666,1014.6,30.5,2.65,8.05,2755.0,3350.0,2602.0,2897.5,1496.0,1147.5,2021.0,1438.0,1559.0,1232.5,1135.0,3674.0,0.0
2019-06-08,27.0,27.0,29.0,3.65,39.0,88.0,1.9,9.2,13.033333333333331,0.7000000000000001,5.366666666666667,1014.4666666666666,1017.8,7.0,2.5,8.5,3584.0,4099.5,3150.0,4283.5,2650.0,1853.0,2028.5,2307.0,2451.0,2167.0,1826.0,4966.0,0.0
2021-07-03,7.0,25.0,38.0,0.8,53.0,72.0,3.1,10.3,19.866666666666667,0.0,5.25,1009.9,1011.5666666666666,50.5,2.6500000000000004,8.05,2825.0,2982.0,2351.0,3253.0,1806.0,1449.5,1924.0,2025.5,2517.0,1927.5,1741.5,3882.0,0.0
2019-03-04,52.0,17.0,57.0,2.49,61.0,100.0,2.8,13.9,13.1,0.0,5.666666666666667,1004.8666666666668,1011.4666666666668,26.0,4.449999999999999,18.35,3614.0,4720.0,2967.0,5336.0,3545.0,2288.0,2362.5,3173.0,2795.0,2399.5,2858.5,5754.0,0.0
2019-02-04,63.0,264.0,95.0,7.67,93.0,60.0,1.4,3.1,8.333333333333334,0.0,0.2333333333333333,1019.6,1022.2999999999998,55.5,2.8,6.0,4582.0,4658.5,3195.0,5120.5,3900.0,2127.0,2483.0,3327.0,3016.0,2626.5,3201.5,6164.0,1.0
2022-12-19,5.0,9.0,21.0,0.26,21.0,78.0,3.3,12.2,19.35,4.3,1.55,1005.0333333333334,1008.9333333333334,56.5,3.45,11.25,4264.0,3250.5,3383.0,4105.5,3127.0,2260.0,3352.0,2934.5,2917.0,2328.0,3274.0,5813.0,0.0
2020-07-02,6.0,23.0,37.0,1.39,33.0,62.0,2.2,7.5,17.033333333333335,0.3,1.9666666666666668,1011.7,1018.1333333333332,99.0,2.75,8.6,3491.5,3502.0,2946.0,4334.0,3110.0,2241.5,2236.5,2813.0,2574.0,2305.5,2640.5,5585.0,0.0
2019-02-23,45.0,97.0,90.0,4.67,87.0,97.0,2.2,6.7,13.5,0.0,4.966666666666666,1020.5333333333332,1025.5666666666666,15.5,3.05,7.800000000000001,3646.0,4266.0,3019.0,4210.0,2588.0,1818.0,1964.0,2401.5,2386.0,2106.5,1894.0,4618.0,1.0
2021-02-23,49.0,181.0,84.0,6.23,136.0,88.0,1.9,10.3,13.133333333333333,0.0,10.133333333333333,1016.5666666666666,1020.2333333333332,20.5,3.1500000000000004,10.55,3763.5,3508.0,2846.0,3502.0,3467.0,1820.5,2517.5,2723.0,2839.0,2209.0,2542.0,5571.0,1.0
2020-04-26,5.0,4.0,23.0,0.87,41.0,99.0,,,14.1,4.433333333333334,0.4,1004.4666666666668,1005.7333333333332,30.0,2.8,9.2,391.5,373.5,394.0,406.0,350.0,213.5,292.0,254.5,262.0,262.0,310.0,569.0,0.0
2019-05-11,25.0,21.0,39.0,1.42,45.0,88.0,2.8,8.9,14.133333333333333,0.0,12.033333333333331,1014.2,1022.9333333333334,32.5,2.95,8.9,3805.0,4280.5,3094.0,4196.5,2555.0,1795.0,1960.0,2463.0,2334.0,2118.0,1990.0,5044.0,0.0
2022-11-09,8.0,64.0,66.0,0.82,81.0,65.0,1.1,5.0,16.233333333333334,0.0666666666666666,3.65,1005.9666666666668,1015.8666666666668,14.5,1.5,8.75,4126.0,3267.5,3236.0,4097.5,2985.0,2055.5,3317.0,2895.0,2796.0,2274.0,3232.0,5721.0,0.0
2019-06-20,4.0,18.0,34.0,0.88,24.0,68.0,1.4,6.1,16.266666666666666,14.1,0.0,1010.9,1013.0,50.0,1.5499999999999998,6.1,4669.0,4794.5,3445.0,5696.5,3849.0,2381.5,2460.5,3244.5,2884.0,2376.5,3152.5,6169.0,0.0
2022-04-11,44.0,11.0,54.0,2.04,68.0,100.0,2.8,11.9,15.266666666666667,1.7000000000000002,4.0,993.0333333333332,996.2666666666668,28.5,3.5,13.45,3205.5,3009.0,2677.5,3723.5,2673.0,1903.5,2720.0,2487.5,2757.0,2207.0,2446.5,5088.5,1.0
2021-06-20,5.0,10.0,24.0,0.73,49.0,69.0,1.9,7.2,17.7,5.5,3.55,998.3333333333334,1002.4333333333334,6.5,2.2,7.2,2262.0,2613.5,1809.0,2443.0,1466.0,1114.5,1484.0,1446.5,1824.0,1315.0,1456.5,3103.0,0.0
2021-10-31,22.0,18.0,46.0,1.44,45.0,69.0,1.7,15.8,15.366666666666667,4.366666666666667,0.15,994.6,1004.6,27.0,4.05,19.700000000000003,2143.0,2388.5,2346.0,2880.0,1734.0,1068.0,1547.0,1399.0,1787.0,1329.0,1306.0,3272.0,0.0
2020-12-16,5.0,82.0,78.0,2.43,52.0,74.0,1.4,10.3,10.966666666666669,2.4,0.3666666666666667,996.6,1012.8666666666668,59.5,2.1,11.4,3594.0,3302.0,2674.0,4169.0,3266.0,1833.0,2534.5,3047.5,3015.405475532069,2549.0,2846.0,5797.0,1.0
2023-04-09,29.0,14.0,46.0,3.41,125.0,116.0,2.5,7.5,12.9,0.0,8.45,1009.8,1016.7333333333332,26.0,2.8,8.2,2439.0,2721.0,2291.0,2763.0,1410.0,1063.0,1977.0,1539.0,1593.0,1047.0,1506.5,3203.0,1.0
2021-08-11,7.0,9.0,23.0,0.78,38.0,58.0,1.9,8.3,21.26666666666667,0.0,2.9666666666666663,1011.7666666666668,1013.3333333333334,7.0,2.2,8.600000000000001,3858.0,3980.5,3049.0,4171.0,2837.0,1956.0,2366.0,2547.5,3182.0,2340.0,2539.0,5521.0,0.0
2019-06-11,20.0,26.0,53.0,2.07,49.0,90.0,3.6,11.1,14.133333333333333,1.5666666666666669,7.266666666666667,1011.2333333333332,1013.2666666666668,29.5,4.45,11.95,4871.0,4939.0,3472.0,5942.0,3848.0,2665.0,2701.0,3334.5,3104.0,2558.0,3080.0,6415.0,0.0
2020-01-05,7.0,139.0,64.0,0.9,66.0,76.0,1.4,7.5,8.133333333333333,0.0,7.7,1020.4,1028.4,10.5,1.95,7.35,2899.0,3702.0,3435.0,4302.5,2177.0,1839.5,2000.5,2451.0,2016.0,2208.5,1507.5,4388.0,1.0
2022-10-07,4.0,53.0,45.0,1.01,77.0,76.0,1.1,4.7,19.1,0.0,1.15,1014.9666666666668,1017.6666666666666,4.5,1.25,5.95,4175.0,3669.0,3570.0,4496.0,3394.0,2257.0,3565.0,2677.5,3033.0,2691.0,3429.0,6376.0,0.0
2019-01-27,54.0,12.0,49.0,2.22,146.0,90.0,3.3,13.3,9.8,6.433333333333333,1.5,1008.5333333333332,1014.8666666666668,29.0,5.699999999999999,18.75,2840.0,3103.5,2239.0,3222.5,2272.0,1330.0,1530.5,1660.5,1686.0,1521.5,1296.5,3778.0,0.0
2021-12-19,29.0,121.0,61.0,1.27,148.0,39.0,1.1,4.4,8.733333333333334,0.0,7.65,1012.9333333333334,1019.9666666666668,50.5,1.65,5.800000000000001,2484.0,2472.0,2075.0,2858.0,1638.0,1175.0,1570.0,1614.5,2354.0,1353.5,1383.0,3577.5,1.0
2019-01-11,45.0,235.0,88.0,5.66,84.0,43.0,0.8,3.3,5.266666666666667,0.0,0.0999999999999999,1023.3666666666668,1027.6,67.5,1.35,5.800000000000001,4505.0,5195.0,3669.0,5537.0,3777.0,2473.0,2643.0,3500.0,3157.0,2776.0,3297.0,6735.0,1.0
2019-01-14,18.0,179.0,82.0,1.22,115.0,57.0,1.4,5.3,8.833333333333334,0.0,0.5333333333333333,1018.7,1023.3666666666668,19.5,2.1,6.800000000000001,4483.0,4675.5,3241.0,4858.0,3827.0,2228.0,2413.0,3306.5,3038.0,2645.5,3073.5,6175.0,1.0
2020-10-15,7.0,35.0,67.0,0.85,36.0,76.0,1.4,8.1,12.6,0.1999999999999999,6.266666666666667,1012.7333333333332,1016.7333333333332,10.0,1.95,8.899999999999999,4122.0,3367.0,2907.0,4122.0,3512.0,2157.5,2403.0,3107.5,2742.0,1980.0,2763.0,5929.0,0.0
2020-07-30,8.0,31.0,53.0,1.29,68.0,99.0,1.9,6.1,22.7,2.1333333333333333,9.766666666666666,1003.3,1008.6666666666666,26.5,2.05,7.899999999999999,3736.0,3920.5,3065.0,4201.5,3390.0,2137.0,2286.5,2770.0,2729.0,2258.5,2988.0,5646.0,0.0
2022-04-10,34.0,14.0,52.0,1.07,78.0,92.0,1.9,8.3,15.333333333333334,0.0,11.35,993.7333333333332,1009.4,22.0,2.6,11.65,265.0,287.0,401.5,483.0,183.0,198.0,258.0,210.0,233.0,152.0,166.5,409.0,0.0
2022-11-03,37.0,46.0,52.0,2.47,72.0,81.0,2.2,14.7,15.766666666666666,1.7666666666666666,3.7,1003.6,1014.3333333333334,30.0,4.15,16.799999999999997,4377.0,3484.5,3212.0,3963.0,3207.0,2228.5,3463.0,2808.0,2783.0,2378.5,3164.5,6122.0,0.0
2023-05-27,6.0,14.0,38.0,1.03,92.0,125.0,2.2,6.1,18.1,0.0333333333333333,11.25,1008.6666666666666,1010.3,27.0,1.8,7.5,2872.0,3295.0,3015.0,3319.0,1929.0,1371.5,2504.0,2038.0,2418.5,773.0,1835.5,4875.0,0.0
2021-06-17,6.0,19.0,38.0,0.73,68.0,66.0,1.7,11.1,17.066666666666666,59.833333333333336,0.0,1004.2333333333332,1007.3333333333334,50.0,2.1,10.95,3694.5,3591.0,3100.0,4459.0,3421.0,2294.5,2550.0,3331.0,2997.0,2630.5,2719.5,6035.0,0.0
2022-09-22,13.0,58.0,46.0,0.65,219.0,94.0,2.2,8.3,16.599999999999998,0.0,11.0,1011.3333333333334,1013.9,55.5,2.5,8.75,3831.0,3438.0,3168.0,4063.5,2994.0,2191.5,3165.0,2677.0,2738.0,2203.0,3232.0,5810.0,0.0
2023-10-30,16.0,81.0,60.0,0.83,44.0,77.0,2.8,14.2,14.633333333333333,2.0,6.35,992.7666666666668,1004.1,26.0,4.199999999999999,17.95,3009.0,3330.0,3187.0,3662.5,2995.0,2038.0,3311.0,3004.0,3196.5,2475.0,3131.5,6043.5,0.0
2020-07-12,2.0,7.0,15.0,0.87,43.0,108.0,2.5,9.4,20.666666666666668,0.0,11.666666666666666,1011.5666666666666,1017.5333333333332,6.0,3.45,12.2,2605.5,2999.5,2108.0,2765.5,1579.0,1184.5,1404.0,1495.5,1491.0,1261.5,1376.0,3202.0,0.0
2022-07-12,7.0,33.0,35.0,2.49,83.0,86.0,1.9,7.2,22.6,0.0,13.7,1011.3333333333334,1013.5666666666666,50.5,2.5,6.95,3507.0,3897.5,3342.0,4193.5,2627.0,1911.5,3050.0,2616.0,3054.0,2347.0,2961.5,4633.0,0.0
2023-09-30,4.0,67.0,47.0,1.43,75.0,88.0,1.7,4.2,21.066666666666663,0.0,11.3,1013.6666666666666,1017.7333333333332,67.5,2.5,6.25,2703.0,2585.0,2863.0,3009.5,1858.0,1579.5,2560.0,2042.5,2355.5,1856.0,1799.0,3853.5,1.0
2022-03-20,30.0,83.0,73.0,5.91,85.0,101.0,1.9,5.8,13.800000000000002,0.0,6.5,1010.1333333333332,1013.7333333333332,99.0,3.1500000000000004,6.8,2405.0,2624.0,2335.5,2563.0,1592.0,1165.0,1652.0,1598.5,2119.0,1370.5,1346.5,3287.5,0.0
2020-05-29,6.0,69.0,43.0,0.97,87.0,99.0,2.2,8.9,19.23333333333333,0.0,13.1,1007.8333333333334,1011.4333333333334,53.0,2.2,8.05,3247.0,3374.0,2228.0,3922.5,2637.0,1826.5,2054.5,2430.0,2407.0,1852.5,2630.0,4859.0,1.0
2021-04-26,28.0,53.0,50.0,0.73,54.0,90.0,1.9,7.5,14.4,0.0,7.266666666666666,1000.0333333333332,1001.9666666666668,33.5,2.35,7.1,3745.0,2803.0,2755.0,3693.0,3623.0,2097.0,2947.0,2970.5,2995.0,2563.5,2958.0,5934.0,0.0
2021-12-05,22.0,7.0,40.0,1.36,92.0,85.0,2.8,17.5,10.466666666666669,9.633333333333336,0.25,1013.8333333333334,1019.5666666666668,25.0,5.15,19.6,1978.5,2213.0,2379.0,2790.0,1605.0,1114.5,1469.0,1402.5,1501.0,1192.5,1329.5,3012.0,0.0
2022-09-01,17.0,38.0,36.0,1.21,64.0,80.0,1.9,6.4,19.266666666666666,0.0333333333333333,7.649999999999999,1009.3,1011.8,51.0,2.5,6.800000000000001,3510.0,3617.0,3201.0,4073.0,2510.0,2026.0,3067.0,2604.0,2685.0,2590.0,2984.5,5564.0,1.0
2023-03-03,15.0,58.0,65.0,1.3,90.0,91.0,1.4,6.7,8.200000000000001,0.0,5.25,1016.2333333333332,1018.0666666666666,10.5,2.35,7.800000000000001,4625.0,3797.5,3261.0,4418.0,3214.0,2240.5,3471.0,3258.5,3032.0,2355.5,3292.0,6313.0,1.0
2019-04-10,9.0,21.0,59.0,1.51,26.0,104.0,3.3,8.3,11.333333333333334,4.033333333333333,5.366666666666667,1004.9333333333334,1015.0333333333332,62.5,3.45,11.35,4700.0,4686.0,3261.0,5735.0,3720.0,2551.0,2599.5,3506.0,3090.0,2669.0,3133.5,6562.0,0.0
2022-06-29,10.0,7.0,30.0,0.71,101.0,63.0,1.7,7.2,15.966666666666669,0.3999999999999999,0.0,1011.5,1012.6333333333332,30.0,3.0500000000000003,8.45,1928.0,2277.5,2274.0,2543.0,1529.0,1196.0,1908.5,1601.0,1968.0,1220.0,1558.0,3640.0,0.0
2022-08-24,4.0,11.0,26.0,0.47,43.0,51.0,1.1,5.0,21.96666666666667,7.0,0.0,1005.9666666666668,1012.2666666666668,65.5,1.5,6.1,3363.0,3536.0,3143.0,3956.5,2571.0,1928.5,2969.0,2361.0,2502.0,2086.5,2836.0,5274.0,0.0
2021-10-27,30.0,137.0,77.0,8.05,72.0,56.0,1.9,3.6,15.533333333333331,0.0,9.6,1009.9333333333334,1016.3333333333334,50.5,2.2,5.95,4357.5,3423.5,3280.0,4076.0,3530.0,2113.0,2726.0,3144.5,3301.0,2465.5,2957.0,6062.0,0.0
2022-06-18,24.0,14.0,36.0,1.15,110.0,70.0,2.2,8.6,19.566666666666663,9.166666666666668,1.5499999999999998,1003.2999999999998,1008.4333333333334,65.0,3.3000000000000003,9.45,3779.0,2864.5,2772.0,3164.5,1938.0,1546.5,2450.5,1938.5,2288.0,2106.0,1630.5,4295.0,1.0
2023-02-23,14.0,24.0,59.0,0.89,34.0,83.0,2.2,6.7,6.233333333333333,2.6333333333333333,3.1,1006.2333333333332,1013.2666666666664,61.5,2.5,8.2,4258.0,3384.5,3016.0,4060.5,3170.0,2191.5,3334.0,2921.0,2969.0,2319.0,2760.0,6034.0,0.0
2020-02-25,39.0,14.0,53.0,1.76,57.0,94.0,,,11.85,1.1,0.2333333333333333,1011.5,1015.0,99.0,6.9,16.4,2645.5,2676.5,2654.0,3701.0,1833.0,1273.5,1602.0,1762.0,1878.0,1555.5,1726.5,3316.0,1.0
2021-06-09,5.0,22.0,39.0,0.4,39.0,76.0,2.2,7.2,18.066666666666663,0.0,4.233333333333333,1017.3,1018.9,4.0,2.5,7.5,4149.0,3538.5,3047.0,4225.0,3302.0,2138.0,2712.0,3197.0,3074.0,2559.0,2888.0,6070.5,0.0
2023-07-04,12.0,10.0,27.0,1.84,62.0,61.0,3.6,10.3,21.3,0.0,9.85,1012.3666666666668,1014.8333333333334,30.0,3.75,11.0,3531.0,3805.0,3511.0,3760.0,2473.0,1649.0,3008.0,2623.0,2987.0,2041.5,2950.0,5730.0,0.0
2023-11-24,21.0,56.0,51.0,6.61,78.0,83.0,,,11.5,0.0,0.0,1011.65,1019.95,99.0,3.3,7.2,3014.0,3356.0,2784.0,4160.0,3005.0,2126.5,3182.0,3029.5,3060.0,2460.0,2974.0,5984.5,0.0
2020-11-14,15.0,72.0,72.0,7.44,199.0,64.0,1.7,6.9,15.533333333333331,0.0,8.45,1005.5666666666666,1009.8,57.5,2.25,7.6,2216.0,2314.0,1259.0,1941.0,1845.0,888.5,1619.5,1398.5,1745.0,1405.5,1340.0,3271.0,1.0
2023-12-24,18.0,149.0,63.0,1.3,153.0,58.0,1.1,,10.2,0.0,8.5,1016.05,1019.9,99.0,1.4,8.9,1870.0,2750.5,2664.0,3023.0,2158.0,1701.5,2376.0,1896.5,2027.0,1859.0,1606.5,3992.0,
2021-03-12,13.0,27.0,60.0,0.71,72.0,78.0,2.8,9.2,10.933333333333332,0.0,9.0,1015.7333333333332,1018.7999999999998,30.0,4.3,10.85,3708.0,3896.0,3029.0,4230.0,3508.0,2094.5,2667.0,3091.5,3119.0,2534.5,3090.0,5931.0,0.0
2021-10-02,5.0,109.0,61.0,2.93,120.0,53.0,0.8,16.4,20.0,24.933333333333334,0.45,990.8333333333334,1011.4333333333334,28.5,2.6,19.3,2613.0,2791.0,2567.0,3491.0,2312.0,1463.0,1934.0,2053.0,2501.0,2027.5,1897.5,4091.0,0.0
2022-01-07,18.0,20.0,53.0,1.04,97.0,78.0,1.9,7.8,10.433333333333332,2.1,3.25,1018.7666666666668,1025.8,26.0,2.75,9.75,2753.0,3177.5,3000.0,3911.0,2732.0,2032.0,2346.0,2701.5,2835.0,2246.0,2323.0,5152.5,1.0
2023-10-03,8.0,12.0,39.0,1.3,54.0,77.0,1.9,,18.9,4.5,0.0,1015.05,1021.9,99.0,2.5,9.7,3177.0,2560.5,3112.0,3464.5,2990.0,2038.5,3233.0,3045.5,3012.5,2394.0,3015.0,5554.5,0.0
2019-10-22,17.0,85.0,64.0,6.95,78.0,80.0,1.7,9.2,11.4,11.9,5.933333333333333,1007.1,1014.0333333333332,3.5,2.1,9.75,4847.0,4545.5,3445.0,12239.5,4056.0,2434.0,2601.0,3269.0,2933.0,2563.5,2982.0,6497.0,0.0
2021-09-27,9.0,12.0,41.0,3.12,78.0,73.0,1.7,8.1,17.333333333333332,0.0,0.1999999999999999,1009.4666666666668,1018.8,28.0,2.4,11.25,3972.0,3216.5,3031.0,4145.0,3421.0,2291.0,2466.0,2836.0,3202.0,2398.0,2742.0,5861.5,0.0
2020-01-08,53.0,170.0,75.0,5.76,304.0,40.0,1.1,3.3,12.4,0.0,5.699999999999999,1018.5,1024.1666666666667,27.0,1.95,5.800000000000001,4829.5,4737.5,4161.0,6871.0,4117.0,2464.5,2677.0,3494.0,2998.0,2742.5,3202.5,6718.0,1.0
2021-07-19,6.0,36.0,35.0,1.6,134.0,88.0,2.2,6.4,19.23333333333333,0.0,8.633333333333333,1007.7333333333332,1011.5666666666666,11.5,2.05,6.800000000000001,3518.0,3661.0,2917.0,4258.0,2787.0,1972.0,2319.0,3088.0,3168.0,2461.0,2809.5,5553.0,1.0
2021-10-12,8.0,16.0,30.0,0.42,91.0,86.0,2.2,9.4,14.0,0.0,10.2,1015.0,1017.3333333333334,9.5,3.2,10.55,2232.5,2505.5,2084.0,2647.0,1568.0,1160.0,1676.0,1455.0,1974.0,1424.5,1471.0,3094.5,0.0
2023-06-28,6.0,58.0,38.0,2.09,76.0,71.0,1.9,6.9,18.46666666666667,0.0,11.45,1013.0,1014.6333333333332,51.0,2.35,6.5,3713.0,4024.0,3325.0,3827.0,2696.0,1809.5,3305.0,2918.0,3192.5,2262.0,2920.0,5693.0,0.0
2019-02-15,36.0,184.0,124.0,7.56,96.0,81.0,1.9,5.0,13.5,0.0,9.233333333333333,1016.5333333333332,1020.2666666666668,12.0,2.2,7.65,4891.0,5492.5,3583.0,5529.5,3603.0,2485.5,2763.5,3664.0,3184.0,2655.5,3070.0,6791.0,1.0
2022-04-16,9.0,6.0,26.0,0.46,55.0,115.0,2.5,7.8,13.566666666666668,0.0,8.85,1016.4,1018.6666666666666,2.5,2.8,7.8,3049.0,3282.0,2892.5,3317.5,2122.0,1279.0,2055.0,1993.5,2391.0,1981.0,1535.0,3895.0,0.0
2021-10-10,11.0,23.0,34.0,0.51,70.0,89.0,1.9,7.8,15.266666666666667,0.0,9.35,1017.6666666666666,1019.2999999999998,4.0,2.9,8.5,2385.5,2748.0,2517.0,2865.0,1473.0,1121.5,1633.0,1509.0,603.0,1473.5,845.0,3314.0,0.0
2019-10-17,9.0,154.0,54.0,1.09,81.0,68.0,1.1,6.9,16.733333333333334,0.5666666666666667,6.0,1004.9666666666666,1008.4666666666666,29.5,2.1,9.85,4948.0,4644.5,3714.0,13210.0,3854.0,2534.5,2624.5,3398.0,3094.0,2550.5,3153.5,6527.0,0.0
2020-02-01,5.0,155.0,65.0,1.87,198.0,49.0,1.7,3.6,15.066666666666668,0.0,4.8,1008.6666666666666,1015.5666666666666,30.5,1.95,5.15,3667.5,3927.0,3457.0,5026.5,2576.0,1867.0,2121.0,2473.5,2535.0,2369.0,1858.5,5313.0,1.0
2021-12-26,17.0,79.0,52.0,1.0,70.0,28.0,0.8,3.3,11.666666666666666,8.366666666666667,0.15,991.85,1000.6,99.0,2.2,8.3,1895.5,2189.5,1812.0,2497.0,1501.0,1130.5,1466.0,1517.0,1680.0,1513.0,1133.0,3000.0,1.0
2021-01-16,38.0,58.0,68.0,8.26,68.0,60.0,1.1,4.7,7.766666666666667,0.0,8.1,1022.1666666666666,1024.3333333333333,61.5,2.1,6.800000000000001,2299.0,2692.0,2027.0,2707.0,2242.0,1290.5,1803.5,1836.0,2188.0,1731.0,1606.0,3669.0,1.0
2023-08-08,5.0,72.0,41.0,0.56,49.0,95.0,2.8,9.2,19.9,0.0,13.2,1009.4666666666666,1013.1666666666666,4.5,3.9,10.0,3646.0,3296.0,3675.0,3957.5,2591.0,1832.0,3034.0,2600.0,3032.5,2067.0,2798.5,5560.0,0.0
2020-11-16,8.0,78.0,50.0,0.87,100.0,71.0,1.4,5.0,12.6,0.0,6.8,1016.6666666666666,1020.2,15.0,1.8,6.4,3341.0,2973.0,1959.0,3224.0,2928.0,1467.0,2258.0,2530.0,2507.0,2061.5,2390.0,4958.0,0.0
2020-07-26,5.0,14.0,25.0,0.73,33.0,62.0,1.9,8.6,20.933333333333334,0.0,7.466666666666666,1009.0333333333332,1011.9,51.5,2.75,8.45,2787.0,2946.5,2187.0,2811.5,1705.0,1140.5,1450.5,1465.0,1924.0,1177.5,1419.0,3143.0,0.0
2021-06-24,6.0,54.0,47.0,0.65,67.0,74.0,2.2,8.6,15.033333333333331,0.0,13.0,1017.5333333333334,1018.9666666666668,53.5,3.05,8.45,4108.0,3932.5,2910.0,4577.0,3274.0,2237.0,2698.0,3533.5,3096.0,2720.5,3058.5,6199.5,0.0
2021-06-11,3.0,15.0,30.0,0.4,26.0,52.0,1.9,7.5,17.4,0.0,0.0,1014.6666666666666,1016.8333333333334,52.5,2.6,8.2,3758.5,3647.0,3283.0,4486.0,3396.0,2230.0,2831.0,3302.5,3233.0,2592.5,3036.0,6365.5,0.0
2019-05-17,22.0,23.0,57.0,1.75,51.0,100.0,3.1,13.1,12.133333333333333,12.066666666666665,2.1666666666666665,1002.4,1007.8666666666668,28.5,4.75,17.65,4878.0,5149.0,3796.0,6514.5,3707.0,2658.0,2738.5,3626.5,3083.0,2756.0,3160.0,7008.0,0.0
2020-06-14,22.0,6.0,26.0,0.81,55.0,89.0,2.2,9.7,17.0,0.0,4.1,1011.0333333333334,1015.3333333333334,66.0,3.3000000000000003,10.25,2185.0,2373.5,1453.0,2153.5,1535.0,993.5,1287.5,1329.0,1327.0,1107.5,1203.0,2944.0,1.0
2019-04-29,8.0,93.0,59.0,0.9,53.0,94.0,2.5,9.2,12.766666666666666,0.0,12.733333333333334,1011.6333333333332,1015.4333333333334,9.5,4.3,10.45,4730.0,4646.0,3268.0,5587.5,3942.0,2366.0,2671.0,3507.5,3077.0,2608.0,3142.5,6263.0,0.0
2020-08-15,6.0,14.0,27.0,0.58,40.0,79.0,2.2,11.4,19.166666666666664,0.6666666666666666,6.2,1007.2,1009.2666666666668,66.0,2.2,10.3,2851.0,2945.0,2418.0,3052.0,1856.0,1293.5,1427.5,1638.5,1871.0,1430.0,1420.0,3424.0,0.0
